0,1,2,3,4,5,6
0.5,0.49993621390544074,0.499864583924634,0.5000906436678076,0.49995635219318324,0.4999440467010013,0.5001007138337992
0.5317159519889344,0.5337666882558675,0.5358101057090552,0.5381423737278999,0.5401239244938296,0.542214629480638,0.5444780030429031
0.563304195033157,0.5674421778400907,0.5715697348461277,0.5759734982979823,0.5800320455788527,0.5841826979806293,0.5885051694102805
0.5946375344268022,0.6008084079108531,0.6069585400343013,0.6133646908517655,0.6194229400852993,0.6255479028995106,0.6318348524532065
0.6255898018710387,0.633712520506039,0.6417935076920123,0.6500991753755873,0.6580421735308537,0.6660142093982623,0.6741251946128152
0.6560363635092785,0.6660037747242682,0.675894488414363,0.6859639831306854,0.6956402957623204,0.7052920157076309,0.7150425384026223
0.6858546217837287,0.6975342373017742,0.709085128617681,0.7207511873427338,0.7319744522092243,0.7431002256964446,0.7542640588610561
0.7149245090924865,0.7281594603268828,0.7411937825539481,0.7542591086605142,0.7668099525350859,0.7791682605683555,0.7914803105387781
0.7431289712593951,0.7577391429873346,0.7720543999786073,0.7862934843950542,0.7999217865541082,0.813237995290066,0.8263976689258632
0.7703544388698975,0.7861377743188427,0.801507384881166,0.8166685947605544,0.8310960776216321,0.8450656058927708,0.8587406470567504
0.7964912845749854,0.8132252540103145,0.8294004208376563,0.8452083395877008,0.8601314641105938,0.8744233144263882,0.8882540690156746
0.8214342645218413,0.8388774884216916,0.8555892587166386,0.8717472592671035,0.8868404000507201,0.9011010190786156,0.9147050831943137
0.8450829421336885,0.862976959083926,0.8799384626651156,0.8961314940039269,0.9110503665293466,0.924907797792676,0.9378849994176744
0.8673420925324372,0.8854132610766628,0.9023221105164827,0.9182196758224143,0.932604986029155,0.9456732746229405,0.957610935443877
0.8881220859756607,0.9060836088172112,0.92262444499835,0.9378837481489015,0.951365032505074,0.9632488390499482,0.9737272598474718
0.9073392487639317,0.9248933069436694,0.9407404723725034,0.9550097082217713,0.9672093306760366,0.9775087095286535,0.9861068199023924
0.9249162001652802,0.9417561841349888,0.9565765054111369,0.9694982680242162,0.9800355387228661,0.9883508336584973,0.9946519447769364
0.9407821640000881,0.9565949878805498,0.9700506479013452,0.9812654299080427,0.9897608093366764,0.9956976185331301,0.9992952161258803
0.9548732536317858,0.9693417383907277,0.9810932181722577,0.9902429735713271,0.9963223248479277,0.9994964860429559,1.0
0.9671327292157889,0.9799380400271044,0.9896471094545384,0.9963788515666658,0.999677702979618,0.9997202491564126,0.996760735876397
0.9775112261708259,0.9883353488255981,0.9956680852086505,0.9996374910470516,0.9998052706037668,0.996367306487083,0.9896029805292743
0.9859669539526847,0.9944951948869286,0.9991250078945889,1.0,0.996704203732932,0.9894616537542033,0.9785832063950332
0.9924658643299844,0.9983893586155979,1.0,0.9974642767742836,0.9903945328425264,0.9790527120545407,0.9637883560225273
0.9969817884843853,1.0,0.9982885364939257,0.992045022264286,0.9809170134895563,0.9652149741746402,0.9453351561237229
0.9994965423831851,0.9993197403413969,0.9939994682280486,0.9837736546813418,0.9683328630634823,0.9480474714746441,0.9233691966366863
1.0,0.9963516960573432,0.9871549761644202,0.9726981274061723,0.952723365369589,0.9276730651589896,0.8980637820668055
0.9984901340886992,0.9911094644046992,0.9777904566663784,0.9588826509784246,0.9341893455989442,0.9042375670060937,0.8696185641687998
0.9949730243464099,0.9836170611876373,0.9659543384458802,0.9424073208350796,0.9128505190762356,0.8779086958496138,0.8382579667572255
0.9894628329327223,0.9739088107360171,0.9517078321139036,0.9233676529559265,0.8888447179920632,0.8488748772793581,0.8042294150732288
0.9819817474436715,0.9620291886581587,0.9351246136291229,0.9018740301081993,0.8623270011143974,0.8173438951519135,0.7678013836772835
0.9725598915701195,0.9480326180884007,0.9162904432819073,0.8780510619007893,0.8334686522297708,0.7835414045616164,0.7292612782694258
0.9612352038002837,0.9319832203628775,0.8953027221840685,0.8520368623581198,0.8024560737834928,0.7477093169139576,0.6889131681487571
0.9480532846548354,0.913954521265722,0.872269988557978,0.8239822492019674,0.7694895828651123,0.7101040686588305,0.6470753872023965
